,Pred_0,real_0
5301,1419,1176
5302,1200,624
5303,292,914
5304,1066,217
5305,788,667
5306,1219,1079
5307,510,1375
5308,215,510
5309,299,1132
5310,1200,515
5311,1246,1225
5312,907,1176
5313,1200,733
5314,1200,1176
5315,1419,1176
5316,1321,1008
5317,292,440
5318,1257,1176
5319,628,1176
5320,1032,1390
5321,1092,913
5322,808,358
5323,1200,1176
5324,186,228
5325,382,1176
5326,1200,228
5327,1445,1176
5328,1386,330
5329,1200,542
5330,1200,950
5331,1246,667
5332,1420,1176
5333,1200,1176
5334,363,824
5335,1200,1176
5336,292,1176
5337,1034,98
5338,1200,98
5339,587,1273
5340,344,270
5341,1200,1078
5342,1200,77
5343,1200,1068
5344,1115,1010
5345,1200,1176
5346,1200,911
5347,1200,1155
5348,1200,1390
5349,1200,911
5350,1039,279
5351,82,1176
5352,233,206
5353,1200,510
5354,1200,1391
5355,1200,911
5356,1419,1176
5357,1191,1176
5358,1246,98
5359,1480,510
5360,1200,1493
5361,1134,1176
5362,1536,1468
5363,1200,1176
5364,610,884
5365,687,191
5366,1200,1493
5367,1200,89
5368,1200,884
5369,788,1176
5370,1200,1225
5371,241,1187
5372,1200,667
5373,1253,435
5374,382,1274
5375,535,510
5376,424,1176
5377,1200,1132
5378,264,1176
5379,1246,1176
5380,1231,898
5381,1200,1176
5382,1491,1176
5383,105,1176
5384,1200,1176
5385,1200,1359
5386,788,1176
5387,794,510
5388,535,101
5389,1200,1176
5390,1200,69
5391,1200,911
5392,869,1362
5393,1200,1176
5394,313,911
5395,1200,78
5396,794,1176
5397,535,1176
5398,1200,1176
5399,445,1176
5400,1200,911
5401,932,279
5402,887,1176
5403,263,328
5404,1030,1176
5405,1200,510
5406,1200,846
5407,1200,552
5408,1200,1121
5409,1200,645
5410,687,1176
5411,898,1497
5412,72,911
5413,1200,1176
5414,1200,667
5415,1200,1176
5416,374,228
5417,1504,766
5418,1200,440
5419,932,1176
5420,634,1020
5421,1200,1176
5422,600,1176
5423,1135,218
5424,1200,1418
5425,687,1176
5426,932,199
5427,447,846
5428,1200,1176
5429,1200,1176
5430,1257,911
5431,1200,707
5432,207,425
5433,1200,639
5434,535,1225
5435,292,1176
5436,1200,779
5437,687,1176
5438,1200,1176
5439,600,469
5440,932,279
5441,1523,846
5442,869,1139
5443,1246,228
5444,1246,171
5445,932,1176
5446,1200,1176
5447,869,1176
5448,851,1176
5449,1200,1262
5450,932,1390
5451,1200,1105
5452,1200,1176
5453,1200,1488
5454,1287,1016
5455,808,201
5456,932,1176
5457,775,1488
5458,1066,1103
5459,1200,753
5460,292,911
5461,1200,1473
5462,815,505
5463,1066,1176
5464,1246,53
5465,1200,1262
5466,1181,684
5467,932,1176
5468,687,1176
5469,231,1176
5470,1200,900
5471,634,1176
5472,1200,705
5473,1200,77
5474,134,1390
5475,292,911
5476,1007,536
5477,932,911
5478,343,1176
5479,932,1018
5480,1200,768
5481,313,1283
5482,1200,1176
5483,386,575
5484,1200,1095
5485,343,911
5486,1200,1182
5487,1200,331
5488,223,1176
5489,1200,1121
5490,71,1176
5491,1200,387
5492,108,1176
5493,907,119
5494,788,1176
5495,1458,387
5496,109,297
5497,1200,667
5498,362,667
5499,1200,1176
5500,1200,1176
5501,1200,1132
5502,787,733
5503,1200,378
5504,1200,911
5505,872,846
5506,363,667
5507,1221,440
5508,1200,1176
5509,1200,1156
5510,932,911
5511,1523,1176
5512,1246,148
5513,1200,1176
5514,1200,440
5515,932,510
5516,1091,1176
5517,1200,1105
5518,1200,1176
5519,1246,1176
5520,1200,1176
5521,1491,126
5522,108,331
5523,1200,279
5524,600,149
5525,831,911
5526,109,1176
5527,292,567
5528,1200,667
5529,1493,875
5530,189,911
5531,1200,279
5532,739,884
5533,1523,686
5534,1200,228
5535,1152,1176
5536,1200,1176
5537,1200,346
5538,1076,346
5539,1200,1176
5540,1200,510
5541,374,429
5542,634,932
5543,1200,802
5544,1200,228
5545,1200,191
5546,1419,1176
5547,1200,1010
5548,1321,1176
5549,932,766
5550,803,407
5551,292,1176
5552,535,1176
5553,1091,1176
5554,433,801
5555,342,510
5556,1200,219
5557,1200,346
5558,152,667
5559,1200,595
5560,1200,69
5561,932,947
5562,350,1131
5563,1244,1176
5564,1504,853
5565,962,1431
5566,1432,510
5567,1419,1196
5568,407,1176
5569,1200,884
5570,1200,387
5571,687,1176
5572,932,939
5573,1200,1176
5574,231,250
5575,932,510
5576,1200,945
5577,152,1176
5578,1061,1132
5579,794,1176
5580,535,1196
5581,923,1176
5582,1200,911
5583,1200,1176
5584,1200,1176
5585,1200,975
5586,146,110
5587,1200,1176
5588,535,733
5589,788,494
5590,1246,1176
5591,1200,251
5592,72,1176
5593,877,1176
5594,1200,1176
5595,1093,911
5596,392,1176
5597,1200,1176
5598,1200,1176
5599,1200,1176
5600,876,911
5601,1091,618
5602,1200,1176
5603,1246,716
5604,1523,1043
5605,1200,199
5606,535,201
5607,1200,677
5608,1143,279
5609,1200,1176
5610,1200,1176
5611,374,911
5612,207,1176
5613,1200,279
5614,1200,1468
5615,292,1176
5616,1200,1176
5617,292,664
5618,1200,1176
5619,1200,453
5620,1033,1176
5621,1200,1176
5622,1246,1176
5623,1200,1176
5624,907,331
5625,363,1070
5626,1364,242
5627,1200,281
5628,297,1176
5629,1200,1176
5630,755,784
5631,932,346
5632,1200,1176
5633,687,1488
5634,363,1176
5635,663,1176
5636,1200,1176
5637,358,575
5638,1200,809
5639,1200,213
5640,743,1176
5641,1200,228
5642,1047,1176
5643,1246,190
5644,770,1176
5645,343,1176
5646,1200,346
5647,292,911
5648,794,1176
5649,1200,387
5650,687,510
5651,1200,1475
5652,1200,911
5653,460,1176
5654,292,911
5655,1200,1497
5656,1034,692
5657,1031,1176
5658,1106,1176
5659,1200,1176
5660,1200,1176
5661,1200,1176
5662,1091,772
5663,1200,387
5664,211,1431
5665,1200,331
5666,1523,279
5667,1200,1176
5668,95,631
5669,1066,723
5670,281,1176
5671,230,1176
5672,1200,677
5673,160,830
5674,190,1176
5675,1287,1176
5676,1200,536
5677,687,213
5678,865,256
5679,1186,515
5680,1200,911
5681,1200,911
5682,1200,463
5683,907,812
5684,1200,330
5685,1200,575
5686,1200,279
5687,1200,1225
5688,803,199
5689,962,774
5690,1200,911
5691,1200,368
5692,258,1006
5693,1200,331
5694,550,1196
5695,803,911
5696,1200,1262
5697,1329,209
5698,932,950
5699,1200,1176
5700,207,1176
5701,1200,1176
5702,1200,1176
5703,535,1176
5704,1200,328
5705,593,1497
5706,1200,228
5707,161,494
5708,1200,1176
5709,1200,279
5710,535,1176
5711,394,1176
5712,1200,705
5713,1200,1005
5714,1246,1390
5715,907,1176
5716,799,510
5717,363,69
5718,1246,786
5719,1200,884
5720,231,1103
5721,1200,494
5722,1143,647
5723,1200,1225
5724,1078,279
5725,1033,1176
5726,1200,909
5727,803,707
5728,1200,331
5729,1200,1232
5730,1200,1176
5731,1200,279
5732,363,1105
5733,1200,1499
5734,1246,208
5735,1200,1176
5736,821,1176
5737,869,1225
5738,1200,1176
5739,535,1176
5740,1200,276
5741,1302,1176
5742,1200,375
5743,869,1176
5744,876,1176
5745,1200,102
5746,932,1209
5747,1523,1121
5748,117,1371
5749,1246,287
5750,1200,911
5751,1200,1176
5752,1200,1176
5753,1200,1176
5754,1200,1176
5755,865,1413
5756,907,1225
5757,1200,684
5758,1200,1176
5759,1200,1176
5760,1200,911
5761,1419,1176
5762,1200,911
5763,687,1176
5764,663,1176
5765,1200,529
5766,281,536
5767,1200,1176
5768,312,1176
5769,1200,733
5770,1200,371
5771,1200,853
5772,281,1176
5773,1200,1176
5774,1200,209
5775,535,911
5776,1200,677
5777,1200,452
5778,1246,1176
5779,1200,1493
5780,1493,1176
5781,1200,1176
5782,548,542
5783,1115,1176
5784,1200,1176
5785,231,1176
5786,1307,1465
5787,363,1225
5788,1200,209
5789,491,228
5790,1031,1176
5791,912,911
5792,1246,1176
5793,1200,1176
5794,808,770
5795,887,1176
5796,1033,1176
5797,1200,279
5798,1200,1497
5799,1200,786
5800,1095,279
5801,1523,1176
5802,1246,1043
5803,801,911
5804,1200,1176
5805,183,667
5806,535,1225
5807,1200,149
5808,77,510
5809,687,1176
5810,1066,1509
5811,1200,846
5812,1200,348
5813,831,1288
5814,865,1103
5815,621,1229
5816,687,1225
5817,1200,250
5818,1200,911
5819,1328,846
5820,1521,909
5821,386,1225
5822,90,884
5823,1200,209
5824,932,1176
5825,794,1176
5826,363,1176
5827,1200,692
5828,1200,1176
5829,1200,1262
5830,687,1292
5831,651,1176
5832,1246,536
5833,363,955
5834,1200,345
5835,1200,368
5836,535,911
5837,105,913
5838,292,1176
5839,1200,1176
5840,521,884
5841,1200,126
5842,1200,1488
5843,1411,911
5844,1200,1225
5845,1142,446
5846,721,203
5847,698,209
5848,977,1176
5849,1521,198
5850,1419,218
5851,1200,1002
5852,342,911
5853,1200,98
5854,1200,330
5855,1200,1225
5856,1200,1054
5857,876,510
5858,1200,1073
5859,1191,279
5860,1200,1363
5861,1200,1025
5862,1200,1225
5863,343,228
5864,787,911
5865,1200,1176
5866,907,378
5867,344,69
5868,687,1225
5869,1200,1030
5870,1504,1176
5871,1200,279
5872,292,1176
5873,1200,1176
5874,687,714
5875,887,331
5876,399,98
5877,1171,510
5878,1200,829
5879,687,1176
5880,1200,149
5881,634,911
5882,1460,217
5883,207,440
5884,1200,683
5885,342,1176
5886,1200,510
5887,716,337
5888,1200,510
5889,553,344
5890,1200,1176
5891,831,1176
5892,231,1228
5893,302,820
5894,292,655
5895,593,228
5896,1454,911
5897,907,1176
5898,1200,358
5899,1200,1347
5900,907,250
5901,105,1176
5902,1200,346
5903,932,1176
5904,1200,1212
5905,344,911
5906,1097,1176
5907,977,463
5908,1200,884
5909,292,1008
5910,281,1176
5911,292,1176
5912,1200,911
5913,1200,770
5914,932,667
5915,1200,102
5916,834,1176
5917,1200,1176
5918,1200,830
5919,1200,447
5920,1246,1176
5921,1143,228
5922,231,1429
5923,687,1017
5924,211,1176
5925,1200,1176
5926,687,1244
5927,374,1176
5928,1200,1176
5929,1504,1176
5930,1200,1225
5931,263,510
5932,1419,264
5933,1200,1176
5934,1200,1225
5935,292,1176
5936,887,1121
5937,1200,1176
5938,1419,287
5939,687,1176
5940,1200,1390
5941,808,1176
5942,808,1079
5943,344,1176
5944,1301,1132
5945,1200,1176
5946,1246,1240
5947,429,1176
5948,1200,1176
5949,932,1020
5950,1533,1176
5951,312,1176
5952,1200,1176
5953,363,1176
5954,1200,346
5955,1200,1176
5956,1200,1390
5957,1101,1176
5958,797,1176
5959,1200,1176
5960,535,1176
5961,1200,1375
5962,134,1176
5963,1200,1176
5964,1066,510
5965,1200,279
5966,1297,279
5967,1200,510
5968,732,346
5969,1200,1176
5970,1200,911
5971,1523,1176
5972,1200,1176
5973,1200,1225
5974,1200,1176
5975,1246,911
5976,209,770
5977,808,1176
5978,1200,1132
5979,363,1176
5980,134,510
5981,1105,830
5982,1200,1132
5983,292,375
5984,218,510
5985,1200,1176
5986,1200,884
5987,1200,652
5988,1200,1176
5989,1200,1176
5990,1200,1225
5991,1033,1176
5992,1200,515
5993,698,1176
5994,289,1390
5995,292,309
5996,207,884
5997,1200,911
5998,932,911
5999,363,1121
6000,1200,1176
6001,1200,1267
6002,1200,911
6003,1402,1176
6004,886,1176
6005,698,1225
6006,115,279
6007,292,279
6008,1113,279
6009,1200,1176
6010,1200,1176
6011,1200,911
6012,1200,1176
6013,362,1249
6014,1521,1486
6015,535,911
6016,1200,428
6017,687,911
6018,1200,1176
6019,1200,1375
6020,1419,1468
6021,1200,1176
6022,343,707
6023,292,358
6024,1200,1113
6025,869,1400
6026,130,1107
6027,322,235
6028,740,126
6029,152,1176
6030,1200,1121
6031,394,969
6032,315,510
6033,932,911
6034,1200,1176
6035,932,1390
6036,281,911
6037,1246,610
6038,1200,1176
6039,932,199
6040,600,1176
6041,1219,149
6042,1200,1267
6043,1200,911
6044,1200,270
6045,884,846
6046,363,463
6047,996,1279
6048,1200,1176
6049,698,786
6050,1200,1176
6051,1200,1007
6052,687,1204
6053,1200,1176
6054,1253,1176
6055,386,1176
6056,788,1262
6057,932,1176
6058,1200,705
6059,1200,1176
6060,1200,1176
6061,1287,1176
6062,1294,1390
6063,26,1068
6064,1200,1176
6065,932,119
6066,207,1005
6067,808,1176
6068,1194,1176
6069,1200,52
6070,1200,1176
6071,559,911
6072,1143,1176
6073,1200,510
6074,1296,667
6075,794,1176
6076,1200,1176
6077,903,667
6078,1200,1176
6079,1200,1176
6080,932,1176
6081,199,1176
6082,1200,660
6083,907,279
6084,1200,346
6085,1268,1176
6086,907,809
6087,292,279
6088,1246,346
6089,872,60
6090,803,598
6091,1200,596
6092,1517,1132
6093,315,846
6094,548,667
6095,1031,1176
6096,160,1176
6097,1200,1176
6098,870,1176
6099,1321,270
6100,1126,1398
6101,1200,1225
6102,1200,510
6103,535,69
6104,1200,1176
6105,1034,911
6106,1200,231
6107,292,1176
6108,309,932
6109,292,1473
6110,1504,270
6111,932,970
6112,1200,1105
6113,1200,229
6114,1200,1176
6115,1200,911
6116,1200,773
6117,1200,149
6118,1200,279
6119,1200,1225
6120,1186,786
6121,1135,1176
6122,535,1176
6123,374,279
6124,1200,1176
6125,1246,884
6126,1200,154
6127,1200,1499
6128,1200,911
6129,1200,1176
6130,231,199
6131,1254,1176
6132,1200,270
6133,1246,1176
6134,703,1176
6135,1200,279
6136,231,1176
6137,258,1176
6138,835,1176
6139,1200,1176
6140,120,1176
6141,1200,358
6142,1246,1262
6143,932,1176
6144,687,237
6145,1200,1176
6146,798,1176
6147,1200,339
6148,1200,771
6149,455,1176
6150,932,1176
6151,1032,631
6152,1246,1176
6153,405,911
6154,1200,330
6155,363,270
6156,1074,770
6157,1200,1176
6158,1257,279
6159,773,765
6160,907,829
6161,1200,1380
6162,1189,330
6163,687,198
6164,429,77
6165,708,1176
6166,1200,1176
6167,81,1176
6168,1200,994
6169,1200,1176
6170,1031,766
6171,1200,911
6172,1491,1176
6173,231,1176
6174,907,1225
6175,363,228
6176,1370,770
6177,281,575
6178,559,1473
6179,1200,143
6180,1200,911
6181,105,515
6182,260,358
6183,491,809
6184,1200,107
6185,281,98
6186,1200,575
6187,1200,667
6188,869,1176
6189,1219,1176
6190,808,1176
6191,363,126
6192,1287,675
6193,1523,297
6194,1200,911
6195,1491,911
6196,723,859
6197,1200,667
6198,687,1121
6199,1445,119
6200,1419,1176
6201,1107,389
6202,1523,1240
6203,1081,358
6204,1200,1176
6205,932,1225
6206,1200,1225
6207,1066,766
6208,394,358
6209,1200,510
6210,615,1176
6211,1200,98
6212,1200,1176
6213,1200,1488
6214,1402,279
6215,687,911
6216,932,270
6217,363,1176
6218,1031,330
6219,1335,1288
6220,600,1390
6221,1200,465
6222,493,361
6223,109,1176
6224,1200,1068
6225,375,1240
6226,744,346
6227,1200,1057
6228,207,1176
6229,105,387
6230,687,684
6231,1246,1176
6232,374,1176
6233,1200,765
6234,687,256
6235,1200,1008
6236,687,1176
6237,281,126
6238,1287,1176
6239,488,279
6240,1419,1202
6241,1200,1176
6242,363,1451
6243,363,346
6244,932,580
6245,1200,1161
6246,1200,911
6247,687,1176
6248,1200,157
6249,1200,1024
6250,932,349
6251,1200,1260
6252,342,1176
6253,292,1176
6254,1200,829
6255,363,140
6256,687,1176
6257,1446,1176
6258,907,1176
6259,281,667
6260,1200,203
6261,1200,358
6262,1200,1488
6263,1200,1225
6264,1200,279
6265,1200,786
6266,687,1423
6267,535,1176
6268,1200,358
6269,1031,1121
6270,1200,1043
6271,1200,57
6272,1246,149
6273,108,1132
6274,1246,1176
6275,535,684
6276,1200,1176
6277,1200,911
6278,932,786
6279,1200,330
6280,1135,1176
6281,1200,667
6282,931,846
6283,1200,667
6284,687,1176
6285,1200,793
6286,1200,1176
6287,1189,1334
6288,1200,1390
6289,1536,1176
6290,292,1176
6291,1200,779
6292,1045,667
6293,663,1380
6294,1033,1176
6295,799,697
6296,109,1176
6297,414,667
6298,907,1176
6299,1253,1176
6300,1504,270
6301,1200,647
6302,1200,1390
6303,1200,1176
6304,740,1018
6305,1200,1497
6306,105,1176
6307,1200,1176
6308,869,1176
6309,687,1381
6310,1200,350
6311,907,346
6312,535,1176
6313,535,1176
6314,1034,190
6315,1523,667
6316,1200,1176
6317,932,1176
6318,1200,1002
6319,788,279
6320,1200,1176
6321,312,1176
6322,1200,1431
6323,199,911
6324,1200,1176
6325,600,387
6326,1200,256
6327,343,510
6328,907,1176
6329,1200,1176
6330,687,1120
6331,932,1176
6332,72,1176
6333,721,911
6334,1200,1176
6335,1200,1176
6336,663,77
6337,228,1176
6338,932,77
6339,593,1176
6340,1200,1176
6341,559,331
6342,535,1102
6343,209,705
6344,1430,1043
6345,1200,667
6346,1200,1132
6347,932,667
6348,1135,911
6349,228,1488
6350,1200,1176
6351,1200,228
6352,1419,199
6353,1200,1176
6354,1161,1176
6355,535,911
6356,1246,786
6357,363,851
6358,1287,911
6359,1200,1176
6360,1246,1176
6361,600,276
6362,1246,1176
6363,1200,279
6364,1026,1497
6365,105,1347
6366,1200,1262
6367,1219,716
6368,243,1176
6369,1200,645
6370,559,911
6371,1419,884
6372,105,1150
6373,1160,98
6374,493,667
6375,488,888
6376,1200,1225
6377,678,279
6378,687,279
6379,1200,911
6380,1200,1176
6381,932,424
6382,343,1176
6383,1246,1176
6384,869,869
6385,314,279
6386,1200,624
6387,907,1176
6388,1200,198
6389,72,1225
6390,127,237
6391,224,1176
6392,1200,190
6393,1356,1176
6394,1200,1176
6395,1200,78
6396,1200,1176
6397,1200,1244
6398,1287,1187
6399,687,102
6400,1200,774
6401,535,1176
6402,1021,1054
6403,808,1176
6404,808,229
6405,61,1176
6406,1200,1176
6407,1200,1176
6408,1523,83
6409,932,346
6410,559,1176
6411,1200,774
6412,1420,1176
6413,1200,770
6414,1226,707
6415,1200,1225
6416,363,330
6417,363,809
6418,687,1176
6419,1200,1399
6420,1200,287
6421,932,279
6422,1200,1225
6423,374,1176
6424,1200,1176
6425,1200,245
6426,109,510
6427,1142,766
6428,1200,1120
6429,1200,328
6430,447,667
6431,292,911
6432,687,279
6433,1200,137
6434,1200,1004
6435,1287,1176
6436,1200,1176
6437,1274,911
6438,1200,1225
6439,1200,849
6440,1504,98
6441,932,1176
6442,1200,438
6443,1200,98
6444,1200,1176
6445,808,279
6446,152,1176
6447,1200,1176
6448,1200,911
6449,1200,707
6450,808,335
6451,687,1176
6452,72,1020
6453,72,1083
6454,1419,938
6455,363,465
6456,1382,645
6457,1200,1488
6458,932,1024
6459,1200,1132
6460,440,884
6461,1200,98
6462,1200,911
6463,593,199
6464,1200,1176
6465,363,1176
6466,206,197
6467,617,1176
6468,1200,1121
6469,1200,1176
6470,907,228
6471,995,1176
6472,1200,1002
6473,231,1225
6474,105,279
6475,1445,911
6476,934,613
6477,687,1156
6478,1504,1225
6479,907,846
6480,363,1176
6481,593,198
6482,1200,463
6483,869,1176
6484,292,201
6485,1200,911
6486,1508,1176
6487,848,279
6488,1200,911
6489,1429,911
6490,1200,1176
6491,363,1060
6492,932,1132
6493,1200,69
6494,363,1121
6495,1246,829
6496,1200,884
6497,1200,1431
6498,1200,1176
6499,1200,279
6500,1200,1176
6501,1200,1176
6502,162,510
6503,887,1176
6504,476,1176
6505,1200,1176
6506,1200,440
6507,1200,667
6508,1200,1132
6509,1200,279
6510,1200,1176
6511,292,1176
6512,1200,667
6513,363,1176
6514,794,911
6515,491,911
6516,835,667
6517,1086,407
6518,1200,1176
6519,535,579
6520,535,1176
6521,1200,613
6522,1224,1176
6523,535,102
6524,1200,1176
6525,687,1431
6526,1200,279
6527,72,1416
6528,1200,1295
6529,1326,1030
6530,72,1176
6531,1200,1176
6532,535,1176
6533,491,1176
6534,429,911
6535,1200,368
6536,869,496
6537,1028,1176
6538,1200,1176
6539,1200,1176
6540,1200,1225
6541,1451,1156
6542,1200,667
6543,1419,1256
6544,1200,1176
6545,1200,1176
6546,1200,863
6547,1200,1176
6548,1200,510
6549,1445,1176
6550,1200,436
6551,1200,1176
6552,1200,1176
6553,374,236
6554,794,1176
6555,1200,1043
6556,231,1176
6557,1200,358
6558,1200,664
6559,1200,217
6560,1200,1113
6561,1200,1176
6562,1200,1176
6563,1200,1235
6564,399,1488
6565,887,1139
6566,344,1176
6567,1200,1176
6568,1200,1473
6569,223,149
6570,687,1225
6571,995,1244
6572,363,1176
6573,1200,1093
6574,105,1507
6575,737,270
6576,593,809
6577,1200,884
6578,1096,137
6579,344,1431
6580,602,1445
6581,1200,1176
6582,1200,1113
6583,160,98
6584,363,270
6585,292,463
6586,1200,1166
6587,1420,1176
6588,1200,1176
6589,790,1176
6590,932,911
6591,1200,1176
6592,1122,1176
6593,1432,256
6594,932,1176
6595,363,1176
6596,932,1116
6597,1460,1176
6598,1200,1176
6599,865,1176
6600,207,1176
6601,1451,1176
6602,1521,1176
6603,608,884
6604,105,331
6605,1200,1176
6606,1200,1176
6607,292,1176
6608,1200,645
6609,1200,463
6610,1200,1176
6611,1200,1176
6612,1200,98
6613,1200,1176
6614,190,102
6615,808,1176
6616,1200,1347
6617,1200,510
6618,1200,1176
6619,788,1005
6620,1200,1050
6621,932,1176
6622,314,217
6623,1274,1176
6624,1152,1497
6625,82,950
6626,1352,774
6627,1246,98
6628,758,911
6629,1200,1176
6630,1200,911
6631,1200,510
6632,932,69
6633,831,143
6634,1200,770
6635,1504,1225
6636,1091,1176
6637,1200,1381
6638,1143,1176
6639,1126,884
6640,1200,27
6641,1200,1225
6642,687,1240
6643,1107,1176
6644,1200,515
6645,1200,1176
6646,1200,510
6647,1200,1176
6648,1200,640
6649,1200,456
6650,363,1176
6651,1034,420
6652,535,409
6653,869,1176
6654,1200,331
6655,1200,1223
6656,1451,1473
6657,1200,301
6658,109,1431
6659,1419,1176
6660,1200,201
6661,1200,1108
6662,900,1176
6663,1200,1176
6664,343,344
6665,1200,1282
6666,687,1176
6667,1200,666
6668,1200,1176
6669,292,884
6670,1200,667
6671,1066,648
6672,1200,1436
6673,1419,733
6674,460,1176
6675,932,151
6676,1200,279
6677,678,627
6678,1200,911
6679,1126,911
6680,1200,358
6681,1517,1176
6682,1200,438
6683,1460,1176
6684,231,1483
6685,1066,1043
6686,1200,93
6687,209,1473
6688,1200,1105
6689,732,1176
6690,231,911
6691,932,34
6692,1200,1176
6693,231,279
6694,1246,1176
6695,854,1176
6696,907,1005
6697,1200,228
6698,281,1176
6699,1200,440
6700,1200,849
6701,207,1207
6702,687,1132
6703,109,1176
6704,1200,1176
6705,1200,711
6706,1066,1176
6707,724,98
6708,1200,270
6709,292,1176
6710,1200,1380
6711,1200,647
6712,105,716
6713,811,580
6714,1200,238
6715,1200,1261
6716,1200,1176
6717,1419,1010
6718,1200,1176
6719,1200,375
6720,1200,1081
6721,869,89
6722,105,1488
6723,374,891
6724,1200,846
6725,1200,1116
6726,1246,1176
6727,1200,1030
6728,1142,1176
6729,363,1176
6730,535,1321
6731,1200,332
6732,1200,1423
6733,815,911
6734,943,1225
6735,1504,938
6736,1200,463
6737,687,1488
6738,1200,846
6739,1287,911
6740,1066,1132
6741,932,1176
6742,1200,1176
6743,1200,1176
6744,1200,1107
6745,344,510
6746,1200,1225
6747,1200,1043
6748,1200,1176
6749,869,1176
6750,687,647
6751,159,440
6752,1209,1176
6753,1200,1068
6754,1200,911
6755,1200,510
6756,392,1176
6757,374,286
6758,932,1176
6759,1200,1176
6760,1200,425
6761,1057,228
6762,1200,667
6763,1167,1176
6764,1287,346
6765,1200,1176
6766,1200,1011
6767,1200,1176
6768,1200,1390
6769,292,1176
6770,1200,358
6771,1200,1176
6772,1246,781
6773,932,786
6774,535,779
6775,900,198
6776,1200,358
6777,292,1176
6778,1200,911
6779,284,1176
6780,1200,298
6781,243,774
6782,1200,575
6783,171,766
6784,1152,394
6785,1325,1132
6786,1200,1176
6787,72,515
6788,707,1262
6789,1246,510
6790,491,250
6791,932,863
6792,281,1132
6793,1152,1176
6794,344,741
6795,1200,1176
6796,230,1176
6797,1200,1390
6798,1200,1225
6799,1200,346
6800,1200,1176
6801,732,1466
6802,1246,102
6803,1200,510
6804,292,1078
6805,932,786
6806,1200,1176
6807,1200,911
6808,1200,510
6809,1200,1176
6810,1200,846
6811,1200,279
6812,292,1473
6813,231,401
6814,134,1176
6815,1200,417
6816,1200,151
6817,885,328
6818,105,279
6819,932,744
6820,1200,1225
6821,105,1176
6822,160,911
6823,1200,667
6824,105,1380
6825,1200,1176
6826,1200,1176
6827,374,276
6828,1200,102
6829,932,779
6830,1200,1176
6831,794,1488
6832,733,877
6833,1200,514
6834,1458,1505
6835,366,1176
6836,1200,250
6837,1451,774
6838,281,1225
6839,1246,1176
6840,1200,98
6841,932,1176
6842,1200,1176
6843,152,1176
6844,932,910
6845,260,1176
6846,1249,1176
6847,803,1202
6848,343,1225
6849,1200,1176
6850,535,467
6851,1200,346
6852,687,505
6853,1200,969
6854,1200,98
6855,95,1176
6856,1200,1176
6857,207,1176
6858,1200,1176
6859,231,1176
6860,1164,667
6861,1200,1103
6862,1200,1176
6863,1031,786
6864,895,786
6865,1262,1176
6866,535,1431
6867,1246,911
6868,1028,1176
6869,808,1176
6870,1523,1278
6871,292,84
6872,1200,425
6873,1066,270
6874,1419,642
6875,932,795
6876,374,949
6877,458,1176
6878,386,602
6879,1093,1176
6880,1200,911
6881,209,677
6882,989,779
6883,109,1225
6884,788,963
6885,460,809
6886,1504,1390
6887,874,1497
6888,1200,1176
6889,1200,707
6890,1045,597
6891,292,1176
6892,1200,911
6893,1246,911
6894,1200,1176
6895,127,1043
6896,1200,149
6897,493,1225
6898,1200,1176
6899,535,1176
6900,263,647
6901,1200,1176
6902,81,667
6903,254,228
6904,1402,911
6905,707,1332
6906,292,505
6907,460,345
6908,932,884
6909,1200,1214
6910,934,279
6911,1200,1176
6912,1419,1176
6913,1246,842
6914,869,1176
6915,160,1176
6916,1200,1166
6917,1246,597
6918,105,110
6919,342,667
6920,1200,911
6921,1383,1132
6922,1200,1444
6923,1460,1176
6924,600,1187
6925,1200,1176
6926,1200,1176
6927,292,1176
6928,1200,1176
6929,1200,1176
6930,1200,149
6931,72,1176
6932,1200,667
6933,215,1176
6934,263,1176
6935,1200,962
6936,687,1176
6937,1200,1176
6938,597,1007
6939,424,1176
6940,1376,331
6941,1200,1132
6942,281,1176
6943,535,1176
6944,1200,1176
6945,1200,279
6946,105,1043
6947,458,1176
6948,1246,510
6949,1517,279
6950,1200,1010
6951,687,498
6952,794,1176
6953,1200,1176
6954,1034,969
6955,105,1235
6956,1200,1176
6957,263,1176
6958,292,1176
6959,1200,774
6960,1259,279
6961,1200,1176
6962,215,510
6963,1200,1262
6964,1024,1497
6965,1200,1176
6966,977,515
6967,1419,1176
6968,1200,911
6969,429,629
6970,535,1149
6971,732,236
6972,1287,1176
6973,1034,1176
6974,1246,846
6975,1200,389
6976,231,440
6977,1200,779
6978,932,1176
6979,1525,884
6980,1200,1176
6981,748,1176
6982,872,1225
6983,803,1390
6984,1200,77
6985,932,279
6986,535,322
6987,1200,1176
6988,292,1176
6989,1200,1176
6990,1308,126
6991,1200,1176
6992,1200,667
6993,1328,1381
6994,1200,331
6995,152,667
6996,207,1497
6997,808,911
6998,1200,442
6999,441,1176
7000,744,884
7001,932,235
7002,1200,1176
7003,1200,123
7004,1200,1176
7005,1200,1176
7006,1200,368
7007,1200,1005
7008,1200,1121
7009,1246,1176
7010,292,1176
7011,258,98
7012,687,521
7013,537,249
7014,1200,1321
7015,476,1176
7016,1419,1473
7017,231,604
7018,1200,1176
7019,292,1176
7020,363,1491
7021,1200,217
7022,1432,1176
7023,363,1196
7024,803,1176
