,Pred_0,real_0
5293,1200,1460
5294,1200,376
5295,105,189
5296,1523,269
5297,1200,822
5298,1200,166
5299,1200,314
5300,1200,689
5301,1341,1457
5302,788,354
5303,1244,1208
5304,687,1161
5305,105,900
5306,1200,243
5307,1370,99
5308,1200,1161
5309,105,1208
5310,932,900
5311,363,238
5312,95,1161
5313,1419,1161
5314,1200,1161
5315,292,870
5316,808,1161
5317,105,1244
5318,82,1208
5319,1419,54
5320,408,1161
5321,1152,1342
5322,1200,497
5323,1200,1161
5324,535,1161
5325,732,870
5326,1200,269
5327,869,1460
5328,127,1161
5329,105,590
5330,869,186
5331,869,214
5332,1200,831
5333,1200,1147
5334,799,1161
5335,1113,589
5336,1200,1161
5337,1200,650
5338,292,1377
5339,932,1172
5340,1200,1161
5341,1246,1161
5342,1200,315
5343,932,1460
5344,1200,1161
5345,1200,332
5346,363,1096
5347,1197,428
5348,1200,1161
5349,1200,269
5350,600,746
5351,1200,261
5352,1504,1208
5353,488,747
5354,932,1147
5355,292,1161
5356,1200,650
5357,997,1161
5358,1200,144
5359,1200,1161
5360,1200,1161
5361,1200,1161
5362,1200,689
5363,292,1161
5364,1200,512
5365,1200,1161
5366,1200,1161
5367,1200,760
5368,887,1208
5369,1200,1146
5370,1402,1161
5371,1246,1161
5372,876,1482
5373,535,1161
5374,1200,987
5375,535,1026
5376,1200,344
5377,1419,451
5378,1200,1161
5379,808,686
5380,732,114
5381,1200,1161
5382,803,120
5383,68,1161
5384,309,1161
5385,1200,689
5386,363,1161
5387,105,650
5388,1066,870
5389,1200,1161
5390,292,1161
5391,1047,757
5392,1200,900
5393,1200,344
5394,865,974
5395,1160,76
5396,72,1161
5397,687,332
5398,61,214
5399,1200,1161
5400,1200,344
5401,1200,689
5402,559,1161
5403,292,1015
5404,1200,1161
5405,1200,1161
5406,1246,1161
5407,1200,1377
5408,1200,1161
5409,1200,1208
5410,907,1161
5411,1152,1403
5412,687,948
5413,932,747
5414,887,650
5415,708,1377
5416,692,1161
5417,696,186
5418,1444,1208
5419,105,751
5420,199,1039
5421,1200,650
5422,1200,1161
5423,932,764
5424,1200,989
5425,1246,1161
5426,803,954
5427,1200,143
5428,281,900
5429,1200,870
5430,1200,1161
5431,1200,1244
5432,663,269
5433,1200,1161
5434,1200,1161
5435,1152,1161
5436,374,120
5437,1033,1377
5438,1200,1161
5439,1200,1377
5440,1200,95
5441,687,82
5442,1451,900
5443,1200,344
5444,105,1065
5445,292,497
5446,407,1161
5447,1257,349
5448,1200,1161
5449,491,1161
5450,1200,650
5451,1200,747
5452,995,1161
5453,1200,1161
5454,1200,1161
5455,1026,1161
5456,882,1161
5457,292,831
5458,615,497
5459,1200,1466
5460,386,1161
5461,1499,269
5462,535,1161
5463,1200,601
5464,1257,1161
5465,1493,1161
5466,1326,1161
5467,1246,1161
5468,1200,1474
5469,1254,1209
5470,775,935
5471,1246,95
5472,292,631
5473,932,95
5474,374,935
5475,220,1050
5476,1200,898
5477,105,650
5478,1511,520
5479,1200,870
5480,1200,1389
5481,1092,1466
5482,363,1161
5483,1254,285
5484,1200,1161
5485,292,1161
5486,1419,76
5487,808,900
5488,1152,1482
5489,900,1218
5490,907,1161
5491,831,70
5492,1200,1161
5493,919,1208
5494,343,332
5495,292,76
5496,1066,1005
5497,1200,497
5498,1200,1161
5499,535,91
5500,1200,1161
5501,1200,1263
5502,233,1161
5503,1200,900
5504,1200,1161
5505,363,1026
5506,1115,1161
5507,1504,95
5508,1093,1161
5509,1200,1244
5510,1200,1161
5511,1200,106
5512,1200,481
5513,1200,1161
5514,1200,332
5515,535,69
5516,1251,650
5517,1200,226
5518,598,1161
5519,1200,879
5520,1200,332
5521,1200,900
5522,740,269
5523,1200,451
5524,292,1460
5525,1200,900
5526,687,429
5527,824,900
5528,210,1161
5529,1200,1161
5530,292,332
5531,1200,864
5532,1200,1161
5533,1200,765
5534,1200,414
5535,1273,766
5536,1200,1161
5537,134,1482
5538,808,877
5539,223,1161
5540,1200,1161
5541,258,1161
5542,1200,1161
5543,1200,1377
5544,794,500
5545,739,900
5546,292,900
5547,281,721
5548,872,1482
5549,1200,269
5550,1066,586
5551,1036,95
5552,1504,1244
5553,1200,451
5554,344,1161
5555,1200,1460
5556,1200,314
5557,687,332
5558,1152,1161
5559,1033,1208
5560,1523,998
5561,1200,650
5562,1200,1208
5563,932,1161
5564,1200,1161
5565,1200,1161
5566,1200,1067
5567,1200,786
5568,932,212
5569,1033,660
5570,932,1412
5571,429,1430
5572,1200,1161
5573,932,1318
5574,687,32
5575,1200,1188
5576,1200,1403
5577,932,1161
5578,932,557
5579,234,269
5580,1200,1161
5581,1200,984
5582,799,1433
5583,1200,1161
5584,1152,900
5585,932,511
5586,292,1161
5587,1091,520
5588,732,455
5589,1254,715
5590,1200,1161
5591,1523,1161
5592,1200,924
5593,1523,214
5594,292,1161
5595,687,870
5596,1200,332
5597,1419,1161
5598,1200,800
5599,663,1161
5600,559,1161
5601,1200,197
5602,1186,839
5603,189,1161
5604,1200,900
5605,1200,69
5606,1200,1161
5607,309,925
5608,1200,1161
5609,134,1161
5610,1200,95
5611,292,1161
5612,907,1460
5613,1200,1391
5614,292,95
5615,687,766
5616,1200,344
5617,1200,660
5618,1200,1161
5619,1200,1161
5620,1200,1161
5621,1200,900
5622,292,990
5623,81,1229
5624,1360,1161
5625,1200,1161
5626,1200,95
5627,808,1161
5628,932,1161
5629,808,269
5630,1200,1161
5631,231,95
5632,1200,1161
5633,1504,746
5634,1200,1161
5635,678,1449
5636,907,1161
5637,932,900
5638,1200,332
5639,1200,1161
5640,1504,1161
5641,1200,739
5642,1495,120
5643,1200,1348
5644,687,164
5645,134,1161
5646,1293,414
5647,117,1161
5648,231,1241
5649,1200,1161
5650,1200,900
5651,1521,660
5652,292,1161
5653,292,1161
5654,292,1026
5655,891,1161
5656,932,354
5657,1200,1482
5658,1446,756
5659,1200,650
5660,1200,497
5661,932,1161
5662,1460,682
5663,1200,1460
5664,788,1161
5665,1028,683
5666,491,269
5667,1034,1161
5668,535,1377
5669,1200,868
5670,1200,1264
5671,1200,650
5672,1200,451
5673,127,749
5674,109,1173
5675,292,1117
5676,663,1377
5677,600,1161
5678,254,650
5679,962,1482
5680,440,1451
5681,105,1161
5682,1200,1493
5683,1057,1161
5684,1200,601
5685,932,1301
5686,491,909
5687,1200,1161
5688,963,1106
5689,362,1244
5690,292,895
5691,1200,332
5692,1200,1161
5693,1200,766
5694,1200,832
5695,1200,123
5696,1169,214
5697,1200,1161
5698,1200,1161
5699,907,1161
5700,1200,546
5701,1076,1161
5702,932,269
5703,1200,1161
5704,1200,1161
5705,1200,91
5706,1521,1161
5707,292,1161
5708,1419,1161
5709,1200,451
5710,105,1161
5711,1419,428
5712,1200,650
5713,152,870
5714,647,1161
5715,374,1152
5716,775,870
5717,1194,497
5718,716,214
5719,1200,760
5720,343,170
5721,1200,1161
5722,1060,1208
5723,962,1208
5724,907,1161
5725,1200,1161
5726,794,1286
5727,392,900
5728,853,1161
5729,1200,1161
5730,1218,1231
5731,1200,984
5732,289,344
5733,491,1161
5734,755,76
5735,189,987
5736,1200,900
5737,634,989
5738,1200,75
5739,1200,1161
5740,414,1161
5741,1370,741
5742,1200,1161
5743,1200,1161
5744,932,676
5745,1200,900
5746,1200,1161
5747,1200,1161
5748,460,324
5749,593,1244
5750,1200,870
5751,1200,900
5752,600,900
5753,362,1460
5754,1091,1161
5755,1200,88
5756,407,1208
5757,1419,826
5758,1370,95
5759,932,269
5760,932,900
5761,1200,332
5762,231,704
5763,932,1161
5764,1200,870
5765,956,1161
5766,374,13
5767,1200,831
5768,1200,1161
5769,1033,747
5770,803,1161
5771,207,266
5772,292,1161
5773,1200,715
5774,918,1161
5775,1200,149
5776,907,1208
5777,808,1208
5778,1246,332
5779,105,1161
5780,228,95
5781,152,900
5782,1032,1161
5783,292,269
5784,160,1161
5785,297,1161
5786,1200,1190
5787,1200,674
5788,292,1161
5789,1200,1161
5790,1200,187
5791,1200,1161
5792,1246,187
5793,199,1161
5794,864,1161
5795,892,409
5796,1200,1161
5797,1200,497
5798,808,229
5799,962,269
5800,3,900
5801,869,254
5802,1200,1208
5803,1523,344
5804,363,584
5805,1200,1161
5806,82,900
5807,1246,1208
5808,1200,1161
5809,1200,1161
5810,1200,189
5811,687,1161
5812,1200,1369
5813,1523,269
5814,231,1161
5815,1200,214
5816,105,1196
5817,292,269
5818,1200,1208
5819,1143,1161
5820,134,1161
5821,671,1161
5822,1200,1161
5823,1200,870
5824,386,646
5825,1091,1161
5826,1200,987
5827,558,1161
5828,1007,311
5829,1200,1161
5830,808,1161
5831,803,497
5832,977,1083
5833,105,1482
5834,1200,631
5835,1200,321
5836,932,995
5837,407,425
5838,687,751
5839,1200,831
5840,1053,1208
5841,1200,1161
5842,687,1161
5843,1200,332
5844,95,1161
5845,1200,1161
5846,1200,1451
5847,343,168
5848,1293,650
5849,1004,1161
5850,493,1161
5851,1246,520
5852,292,987
5853,1200,1482
5854,1200,747
5855,1200,755
5856,1162,269
5857,1200,1161
5858,1200,1161
5859,831,870
5860,1200,831
5861,1200,1208
5862,1200,1346
5863,1504,1161
5864,687,1377
5865,608,1161
5866,1200,900
5867,215,379
5868,1200,1378
5869,231,261
5870,1200,848
5871,1200,616
5872,1200,70
5873,1200,542
5874,1200,650
5875,932,990
5876,363,1460
5877,1200,1049
5878,289,497
5879,231,114
5880,535,1106
5881,152,1161
5882,1042,1460
5883,1200,914
5884,1200,1242
5885,1246,1460
5886,1200,900
5887,1200,1161
5888,206,1460
5889,1200,360
5890,1200,536
5891,171,313
5892,109,1161
5893,1523,1184
5894,1200,1161
5895,580,1377
5896,1200,334
5897,312,1161
5898,235,1161
5899,81,1208
5900,1143,195
5901,1016,701
5902,788,303
5903,207,214
5904,535,1161
5905,932,1161
5906,1200,945
5907,1200,314
5908,869,414
5909,1200,766
5910,808,1161
5911,1200,1161
5912,1200,1161
5913,1430,768
5914,1142,1474
5915,1200,1026
5916,1200,1161
5917,1200,0
5918,1031,1479
5919,1200,1161
5920,1200,747
5921,671,1161
5922,1200,187
5923,932,485
5924,687,95
5925,1200,186
5926,1200,1161
5927,108,1161
5928,1246,900
5929,215,900
5930,912,689
5931,907,1161
5932,407,900
5933,338,269
5934,1142,1161
5935,1191,900
5936,932,1208
5937,1200,354
5938,592,1161
5939,1160,52
5940,535,1460
5941,808,497
5942,1200,104
5943,146,1161
5944,183,580
5945,773,1244
5946,362,657
5947,134,1026
5948,552,1161
5949,593,1161
5950,1200,817
5951,1152,1161
5952,199,137
5953,109,968
5954,299,1161
5955,907,1161
5956,292,1161
5957,687,1161
5958,803,332
5959,1200,1161
5960,876,269
5961,1200,1208
5962,1200,900
5963,1200,1208
5964,1200,397
5965,292,1161
5966,127,1237
5967,1200,768
5968,77,376
5969,1536,870
5970,1200,1161
5971,363,1161
5972,1246,184
5973,1186,1161
5974,1200,1482
5975,292,1161
5976,1200,269
5977,507,1187
5978,1200,900
5979,117,1460
5980,375,689
5981,869,497
5982,1200,75
5983,932,747
5984,231,1026
5985,1200,1161
5986,721,898
5987,932,905
5988,1200,1208
5989,1257,1208
5990,343,1026
5991,1446,1161
5992,863,1161
5993,1200,490
5994,593,1161
5995,1200,1161
5996,1274,1161
5997,1200,383
5998,363,1117
5999,1200,95
6000,1046,1161
6001,1200,867
6002,1200,1161
6003,1246,1096
6004,587,344
6005,1200,114
6006,460,1106
6007,231,1208
6008,1200,1161
6009,634,1161
6010,230,1208
6011,1200,1152
6012,1200,1161
6013,977,497
6014,687,1161
6015,932,766
6016,1246,831
6017,108,900
6018,1200,1161
6019,1200,1482
6020,1523,1161
6021,1200,1106
6022,1246,497
6023,932,1075
6024,932,167
6025,165,1161
6026,687,354
6027,263,1161
6028,687,1161
6029,230,428
6030,1200,315
6031,932,451
6032,1200,1161
6033,1200,900
6034,1504,1161
6035,1200,900
6036,593,269
6037,314,1161
6038,1200,815
6039,687,696
6040,81,754
6041,1200,987
6042,535,261
6043,1510,269
6044,223,1161
6045,1200,269
6046,1200,1161
6047,363,1161
6048,105,1161
6049,1126,987
6050,1200,1072
6051,292,1377
6052,1200,1150
6053,105,383
6054,1246,98
6055,1200,1161
6056,1200,1161
6057,1200,1161
6058,1106,1161
6059,1200,216
6060,1200,1161
6061,72,1026
6062,729,900
6063,1504,1161
6064,907,354
6065,806,497
6066,292,286
6067,559,1161
6068,1200,1161
6069,1200,1377
6070,1200,1377
6071,1200,1161
6072,363,601
6073,1200,757
6074,1081,214
6075,869,900
6076,1200,1161
6077,1200,1161
6078,1200,650
6079,0,156
6080,1200,900
6081,1152,1161
6082,1200,1482
6083,1200,793
6084,1267,76
6085,1200,900
6086,1091,1161
6087,1200,1107
6088,1200,1150
6089,297,1161
6090,1047,453
6091,1419,1215
6092,1091,1161
6093,729,616
6094,1091,1161
6095,808,269
6096,1200,1161
6097,1200,1161
6098,803,1161
6099,1200,650
6100,85,1161
6101,1200,189
6102,1200,650
6103,1200,95
6104,932,1208
6105,1200,227
6106,808,594
6107,1200,1161
6108,282,1161
6109,1200,1074
6110,1200,900
6111,638,242
6112,1200,75
6113,1200,1288
6114,1200,364
6115,1066,831
6116,1200,266
6117,1200,1252
6118,199,987
6119,362,747
6120,1091,900
6121,292,1161
6122,363,1124
6123,1031,1161
6124,445,1346
6125,1451,1161
6126,1200,1484
6127,207,1161
6128,1200,378
6129,535,793
6130,363,315
6131,1200,900
6132,281,650
6133,264,261
6134,342,120
6135,1200,1455
6136,1200,900
6137,1246,1089
6138,1200,497
6139,1200,1117
6140,932,1161
6141,1501,314
6142,876,1161
6143,1200,900
6144,292,1208
6145,1200,1377
6146,1200,1039
6147,932,924
6148,1200,1161
6149,343,650
6150,1200,332
6151,1386,1161
6152,1200,1161
6153,1200,1161
6154,1200,1161
6155,869,793
6156,1031,1187
6157,1200,1161
6158,374,1161
6159,129,989
6160,803,1161
6161,1200,1161
6162,1200,1439
6163,869,626
6164,1419,1482
6165,224,1161
6166,535,1161
6167,1034,98
6168,207,1161
6169,292,1482
6170,231,332
6171,1113,1121
6172,1200,269
6173,1200,502
6174,1246,984
6175,1200,1439
6176,687,1161
6177,1143,1482
6178,1200,269
6179,460,1161
6180,1419,953
6181,1246,1161
6182,535,332
6183,1341,69
6184,1115,200
6185,1044,658
6186,1420,214
6187,907,900
6188,1200,650
6189,152,497
6190,687,1086
6191,1200,990
6192,1200,1233
6193,907,1482
6194,407,863
6195,344,789
6196,1200,900
6197,1200,1333
6198,535,586
6199,1200,62
6200,570,1394
6201,1200,1161
6202,1200,902
6203,281,95
6204,835,612
6205,433,240
6206,1200,1403
6207,932,900
6208,1200,967
6209,1115,1161
6210,794,1161
6211,932,1161
6212,1200,315
6213,1200,909
6214,1200,1244
6215,1200,1161
6216,1200,1161
6217,1200,1161
6218,363,1161
6219,1246,1161
6220,1200,565
6221,1323,187
6222,687,1208
6223,932,294
6224,1200,95
6225,709,261
6226,1152,1462
6227,1200,386
6228,1200,900
6229,1200,1161
6230,199,870
6231,1200,1161
6232,292,865
6233,1200,1161
6234,1321,760
6235,1200,1161
6236,386,686
6237,1200,2
6238,1200,214
6239,907,467
6240,1200,502
6241,732,766
6242,1200,1161
6243,729,1161
6244,234,1161
6245,1016,1161
6246,932,1245
6247,803,269
6248,869,1161
6249,1523,120
6250,1200,900
6251,1200,1161
6252,1200,1161
6253,231,1449
6254,1200,760
6255,1200,760
6256,648,1161
6257,386,900
6258,1468,1161
6259,108,285
6260,1200,1482
6261,932,1161
6262,152,245
6263,1200,332
6264,1200,1161
6265,1200,1161
6266,800,1377
6267,1200,1161
6268,869,415
6269,1200,1161
6270,687,831
6271,1200,900
6272,1093,454
6273,932,1161
6274,1200,197
6275,1200,1161
6276,1200,670
6277,270,650
6278,657,474
6279,181,1161
6280,932,1161
6281,1523,1161
6282,932,1161
6283,1200,481
6284,1200,1161
6285,350,898
6286,1200,1479
6287,535,201
6288,535,1161
6289,1523,240
6290,1200,1161
6291,932,900
6292,1523,1161
6293,687,1161
6294,1200,1161
6295,800,1161
6296,1327,766
6297,1200,1474
6298,363,1370
6299,1200,497
6300,1200,1065
6301,1200,143
6302,215,1161
6303,1134,1161
6304,258,1161
6305,932,95
6306,1254,1161
6307,1200,1280
6308,1246,69
6309,1200,1161
6310,687,1472
6311,1200,1191
6312,199,1084
6313,1200,1258
6314,932,900
6315,1246,1161
6316,1200,1264
6317,447,900
6318,1031,920
6319,1200,1161
6320,1419,204
6321,1200,1161
6322,1200,180
6323,72,650
6324,1200,781
6325,1200,2
6326,732,332
6327,1200,769
6328,1200,1161
6329,1200,269
6330,429,204
6331,1200,497
6332,1200,88
6333,1287,1161
6334,460,900
6335,1491,1161
6336,1162,1161
6337,1200,997
6338,1200,1161
6339,1246,1161
6340,1200,954
6341,281,332
6342,559,1161
6343,535,650
6344,837,909
6345,1328,186
6346,312,269
6347,687,870
6348,1430,1161
6349,1200,766
6350,363,1117
6351,687,1146
6352,231,756
6353,1200,1161
6354,1200,269
6355,1200,1161
6356,1200,1161
6357,1200,1161
6358,932,987
6359,1402,332
6360,429,1250
6361,292,1106
6362,1200,1209
6363,932,754
6364,1152,269
6365,869,1161
6366,1143,1161
6367,1200,1161
6368,1200,1161
6369,362,1161
6370,1200,766
6371,1152,1161
6372,559,1161
6373,1200,698
6374,1200,332
6375,907,1161
6376,289,848
6377,374,650
6378,1200,1059
6379,109,1161
6380,1200,1208
6381,231,1161
6382,392,660
6383,1200,1036
6384,363,1161
6385,1031,1161
6386,491,900
6387,869,497
6388,1200,1161
6389,309,1083
6390,1133,900
6391,1200,99
6392,1293,624
6393,1200,425
6394,1200,1161
6395,1200,1161
6396,932,1161
6397,1200,497
6398,1200,789
6399,1446,900
6400,1200,315
6401,1032,1286
6402,1200,1161
6403,105,836
6404,72,1161
6405,1372,924
6406,1200,831
6407,1363,277
6408,1200,924
6409,1200,1161
6410,1200,269
6411,1200,1161
6412,687,497
6413,687,1161
6414,1370,732
6415,1287,1161
6416,1276,1161
6417,167,1161
6418,1388,1117
6419,907,1047
6420,1200,1161
6421,1200,1161
6422,932,269
6423,687,900
6424,1200,1161
6425,1200,1161
6426,1200,900
6427,105,1138
6428,1200,1161
6429,518,1107
6430,1161,557
6431,344,1161
6432,535,1049
6433,1200,1208
6434,759,1208
6435,1200,1161
6436,714,1161
6437,1200,1161
6438,211,323
6439,932,575
6440,1200,660
6441,932,1026
6442,1246,1161
6443,808,315
6444,1200,337
6445,1002,766
6446,1200,237
6447,869,989
6448,344,315
6449,1200,1161
6450,1200,214
6451,535,1161
6452,429,650
6453,1246,896
6454,1200,612
6455,831,428
6456,281,624
6457,1200,1208
6458,663,143
6459,932,1208
6460,292,82
6461,1200,332
6462,1446,1161
6463,407,747
6464,1200,1161
6465,932,344
6466,215,848
6467,1200,1208
6468,937,900
6469,1066,1161
6470,932,95
6471,1200,1161
6472,687,1161
6473,1200,827
6474,687,1161
6475,1200,1419
6476,374,69
6477,1200,650
6478,1200,1161
6479,105,1161
6480,1200,1051
6481,1409,1161
6482,559,82
6483,1200,286
6484,231,1161
6485,1200,1493
6486,1200,269
6487,162,95
6488,1200,1482
6489,907,886
6490,1236,99
6491,932,497
6492,392,766
6493,1200,900
6494,1200,1147
6495,1143,900
6496,215,900
6497,1200,1161
6498,1200,987
6499,1200,747
6500,932,1161
6501,75,95
6502,932,376
6503,160,332
6504,1200,1161
6505,1200,1161
6506,1200,1042
6507,1200,1161
6508,1200,1161
6509,535,1161
6510,732,1086
6511,936,1161
6512,1200,1181
6513,687,1161
6514,344,1106
6515,72,1161
6516,1200,715
6517,1200,1377
6518,1200,1208
6519,1200,1161
6520,1200,497
6521,787,357
6522,1200,497
6523,281,689
6524,729,1161
6525,932,214
6526,1254,1208
6527,1200,1161
6528,1200,1161
6529,535,497
6530,1200,1161
6531,1419,497
6532,1200,1161
6533,1161,214
6534,687,650
6535,231,313
6536,1521,1460
6537,1305,675
6538,1200,1460
6539,363,1161
6540,1200,1244
6541,1200,95
6542,1200,755
6543,1200,1161
6544,363,1306
6545,535,1161
6546,1200,1132
6547,1200,1244
6548,1200,269
6549,1200,218
6550,907,1161
6551,1200,1161
6552,292,900
6553,678,900
6554,687,240
6555,292,650
6556,1200,1117
6557,932,631
6558,292,1117
6559,263,214
6560,281,1322
6561,162,1161
6562,1246,900
6563,1460,831
6564,907,1161
6565,231,1161
6566,744,1002
6567,1200,900
6568,808,1208
6569,1200,315
6570,1200,398
6571,209,1161
6572,932,631
6573,81,900
6574,559,1161
6575,1200,240
6576,1200,1161
6577,1523,589
6578,629,170
6579,1200,187
6580,1246,1369
6581,1485,1161
6582,559,1161
6583,374,1449
6584,788,1371
6585,744,1208
6586,363,497
6587,794,1479
6588,932,1161
6589,1200,900
6590,1417,1482
6591,1200,453
6592,1321,1161
6593,934,1051
6594,1246,1065
6595,1200,87
6596,834,1199
6597,1200,1161
6598,146,332
6599,687,1161
6600,209,1049
6601,1152,832
6602,1523,1482
6603,109,1161
6604,1200,650
6605,1200,1161
6606,1200,1250
6607,1246,323
6608,258,1208
6609,233,1346
6610,678,747
6611,687,556
6612,72,1161
6613,887,1286
6614,1200,1161
6615,1200,870
6616,1006,1011
6617,1200,1161
6618,292,1474
6619,887,870
6620,1200,269
6621,932,1161
6622,1200,220
6623,1200,1161
6624,1200,239
6625,105,539
6626,218,805
6627,332,1474
6628,1499,1161
6629,1200,1347
6630,1200,1161
6631,1200,1161
6632,716,1479
6633,1033,556
6634,1499,1161
6635,72,900
6636,873,631
6637,374,1208
6638,311,1161
6639,721,1161
6640,732,1161
6641,1419,69
6642,1200,1161
6643,1200,1105
6644,1200,1286
6645,1200,261
6646,907,869
6647,1200,269
6648,1200,1161
6649,1200,1161
6650,1419,897
6651,1200,1226
6652,1200,1446
6653,927,418
6654,1504,1161
6655,932,1128
6656,907,1474
6657,907,269
6658,900,1161
6659,1142,650
6660,1404,1026
6661,1200,1161
6662,687,1161
6663,1200,1460
6664,907,1161
6665,1200,1199
6666,1200,58
6667,932,1161
6668,687,332
6669,1200,205
6670,1523,1161
6671,207,1161
6672,426,1161
6673,1267,1161
6674,1287,1161
6675,231,1161
6676,907,1368
6677,519,1161
6678,343,900
6679,72,361
6680,678,749
6681,1200,1208
6682,1200,1161
6683,1329,1161
6684,1200,1161
6685,876,1482
6686,932,727
6687,1200,889
6688,1200,332
6689,932,361
6690,907,1161
6691,1200,870
6692,458,1377
6693,1200,900
6694,1200,1161
6695,1246,304
6696,822,269
6697,727,831
6698,535,245
6699,281,401
6700,1200,1161
6701,1200,1146
6702,1504,1482
6703,793,499
6704,1200,1413
6705,1200,1161
6706,1186,315
6707,1200,1161
6708,230,269
6709,798,344
6710,1200,1161
6711,535,368
6712,1200,764
6713,1200,1161
6714,1200,747
6715,1200,269
6716,1200,935
6717,1066,1161
6718,1200,1049
6719,1200,1161
6720,1200,1231
6721,687,1161
6722,1105,1161
6723,1200,1161
6724,1200,1161
6725,1200,967
6726,932,1150
6727,1460,689
6728,429,1161
6729,374,900
6730,72,1161
6731,1438,1161
6732,1200,1474
6733,1200,1482
6734,363,831
6735,1460,1161
6736,1152,954
6737,292,245
6738,1263,760
6739,535,831
6740,932,900
6741,237,1161
6742,1200,332
6743,1200,1161
6744,687,891
6745,1200,1161
6746,1200,760
6747,1138,900
6748,460,226
6749,687,1161
6750,263,861
6751,687,751
6752,932,1161
6753,1200,413
6754,535,900
6755,1200,1242
6756,794,1161
6757,647,1026
6758,1246,990
6759,535,650
6760,1200,1350
6761,1200,269
6762,292,967
6763,775,557
6764,887,1161
6765,1200,704
6766,1097,1161
6767,1200,1161
6768,1504,1208
6769,809,760
6770,732,198
6771,1200,1161
6772,1246,1377
6773,1200,1378
6774,1200,1161
6775,995,1161
6776,1200,1161
6777,794,1161
6778,1200,900
6779,72,137
6780,869,1346
6781,1419,218
6782,1200,1161
6783,1287,1161
6784,1142,831
6785,491,831
6786,488,900
6787,134,1208
6788,433,1244
6789,1200,1161
6790,1200,192
6791,1200,332
6792,1200,1161
6793,1200,269
6794,1200,1161
6795,1451,1161
6796,1200,500
6797,1160,187
6798,977,261
6799,1200,269
6800,105,521
6801,895,1161
6802,1200,1161
6803,1142,764
6804,1200,1084
6805,231,1161
6806,1200,1161
6807,1200,95
6808,1200,964
6809,1200,1161
6810,1200,332
6811,1200,211
6812,1200,386
6813,1200,1269
6814,721,1161
6815,1200,1161
6816,363,1161
6817,1200,1026
6818,535,1286
6819,995,1161
6820,1200,766
6821,1200,900
6822,687,1096
6823,787,1161
6824,1402,1027
6825,696,1161
6826,1200,1161
6827,1200,1161
6828,1007,269
6829,1200,1161
6830,429,1486
6831,1200,1161
6832,1200,1435
6833,109,1226
6834,932,1208
6835,617,675
6836,803,397
6837,1200,1161
6838,678,497
6839,157,217
6840,1460,900
6841,1200,1161
6842,1200,1161
6843,535,1161
6844,1311,1161
6845,1200,128
6846,932,1208
6847,466,1451
6848,1200,1152
6849,865,497
6850,1200,1161
6851,1200,1161
6852,134,650
6853,1460,428
6854,1200,230
6855,1200,214
6856,1124,766
6857,1200,1161
6858,281,1161
6859,1200,1026
6860,155,214
6861,932,1097
6862,1200,1106
6863,1200,1244
6864,932,1161
6865,1200,1208
6866,1200,261
6867,1200,1161
6868,1200,1161
6869,363,497
6870,292,1245
6871,362,1161
6872,292,1387
6873,634,900
6874,1200,939
6875,1504,650
6876,1200,1161
6877,466,69
6878,1517,1161
6879,108,1161
6880,1200,760
6881,1535,269
6882,1066,861
6883,1200,1074
6884,687,69
6885,794,1161
6886,1113,1161
6887,1200,1002
6888,932,1161
6889,1152,689
6890,429,1039
6891,1504,1377
6892,292,1161
6893,559,1268
6894,1200,900
6895,1066,1161
6896,1200,967
6897,1200,154
6898,932,1377
6899,1536,1161
6900,1143,557
6901,1200,1161
6902,1200,1161
6903,1200,900
6904,1200,863
6905,374,277
6906,716,95
6907,82,831
6908,932,1161
6909,932,580
6910,1200,114
6911,1200,1460
6912,1200,1161
6913,350,1161
6914,1200,650
6915,1200,378
6916,687,831
6917,1525,1100
6918,1254,680
6919,1200,1460
6920,1246,805
6921,1200,1161
6922,344,1161
6923,482,1161
6924,932,1161
6925,687,1161
6926,344,332
6927,1200,1161
6928,1341,900
6929,289,451
6930,1200,1161
6931,687,1161
6932,1200,967
6933,932,114
6934,1275,1161
6935,535,1161
6936,190,269
6937,1200,870
6938,292,1161
6939,1200,332
6940,1200,314
6941,1200,1161
6942,869,167
6943,1200,1161
6944,292,870
6945,105,1244
6946,230,1080
6947,231,497
6948,292,1161
6949,1287,1161
6950,1419,650
6951,932,1161
6952,687,1241
6953,1200,1161
6954,535,1161
6955,739,636
6956,794,793
6957,105,1161
6958,1200,314
6959,1200,1161
6960,1200,1161
6961,1093,1161
6962,1200,1161
6963,160,1161
6964,1246,497
6965,215,1161
6966,231,281
6967,815,442
6968,429,521
6969,1200,120
6970,800,1208
6971,930,1482
6972,535,1161
6973,788,935
6974,698,87
6975,1200,1161
6976,1200,1161
6977,1404,1161
6978,930,286
6979,937,771
6980,292,1026
6981,1504,1161
6982,374,900
6983,1246,285
6984,1439,1161
6985,1460,332
6986,1200,680
6987,687,1161
6988,1200,1161
6989,1200,132
6990,105,702
6991,1200,650
6992,932,1097
6993,1200,1161
6994,842,1161
6995,535,650
6996,1200,1161
6997,535,1208
6998,687,1161
6999,1200,1161
7000,1200,1208
7001,231,1370
7002,932,269
7003,1200,214
7004,1200,1191
7005,1200,1161
7006,292,344
7007,1200,760
7008,1200,200
7009,1429,1250
7010,895,497
7011,1200,1161
7012,803,1488
7013,932,315
7014,343,214
7015,788,1161
7016,696,831
7017,1487,900
7018,1200,1208
7019,105,900
7020,281,269
